User	Video	Orientation	Slant	Label
62	2197	semi-radicalized	0.97	harmful
62	9544	semi-radicalized	0.92	harmful
62	2182	semi-radicalized	0.94	harmful
62	2183	semi-radicalized	0.85	harmful
63	2464	non radicalized	0.05	neutral
63	8622	non radicalized	0.05	neutral
63	3039	non radicalized	0.2	neutral
63	2686	non radicalized	0.19	neutral
63	8959	non radicalized	0.01	neutral
63	589	non radicalized	0.13	neutral
63	6189	non radicalized	0.15	neutral
63	8287	non radicalized	0.12	neutral
63	6821	non radicalized	0.11	neutral
63	1591	non radicalized	0.2	neutral
63	4140	non radicalized	0.89	harmful
63	5986	non radicalized	0.92	harmful
63	1995	non radicalized	0.13	neutral
63	2484	non radicalized	0.04	neutral
63	8732	non radicalized	0.07	neutral
63	7529	non radicalized	0.08	neutral
63	1226	non radicalized	0.93	harmful
63	3687	non radicalized	0.23	neutral
63	8254	non radicalized	0.12	neutral
63	6594	non radicalized	0.05	neutral
63	8529	non radicalized	0.02	neutral
63	4481	non radicalized	0.03	neutral
63	317	non radicalized	0.19	neutral
63	8868	non radicalized	0.03	neutral
63	2555	non radicalized	0.14	neutral
63	1645	non radicalized	0.16	neutral
63	4804	non radicalized	0.02	neutral
63	2462	non radicalized	0.2	neutral
63	5570	non radicalized	0.13	neutral
63	2570	non radicalized	0.05	neutral
63	6009	non radicalized	0.09	neutral
63	138	non radicalized	0.12	neutral
63	8836	non radicalized	0.19	neutral
63	6418	non radicalized	0.0	neutral
63	3718	non radicalized	0.05	neutral
63	6716	non radicalized	0.01	neutral
63	5857	non radicalized	0.15	neutral
63	6997	non radicalized	0.07	neutral
63	9138	non radicalized	0.03	neutral
63	7631	non radicalized	0.18	neutral
63	9719	non radicalized	0.2	neutral
63	5910	non radicalized	0.22	neutral
63	2367	non radicalized	0.25	neutral
63	9965	non radicalized	0.08	neutral
63	9826	non radicalized	0.11	neutral
63	6231	non radicalized	0.23	neutral
63	4387	non radicalized	0.22	neutral
63	9117	non radicalized	0.03	neutral
63	9862	non radicalized	0.21	neutral
63	1788	non radicalized	0.24	neutral
63	3774	non radicalized	0.16	neutral
63	4636	non radicalized	0.04	neutral
63	1229	non radicalized	0.11	neutral
63	3464	non radicalized	0.91	harmful
63	2017	non radicalized	0.16	neutral
63	9425	non radicalized	0.19	neutral
63	7400	non radicalized	0.17	neutral
63	2685	non radicalized	0.06	neutral
63	9495	non radicalized	0.25	neutral
63	9660	non radicalized	0.21	neutral
63	1603	non radicalized	0.25	neutral
63	6680	non radicalized	0.12	neutral
63	4570	non radicalized	0.09	neutral
63	1503	non radicalized	0.18	neutral
63	7203	non radicalized	0.03	neutral
63	8137	non radicalized	0.03	neutral
63	149	non radicalized	0.06	neutral
63	4163	non radicalized	0.23	neutral
63	4274	non radicalized	0.1	neutral
63	217	non radicalized	0.16	neutral
63	1304	non radicalized	0.18	neutral
63	694	non radicalized	0.1	neutral
63	2825	non radicalized	0.22	neutral
63	3738	non radicalized	0.09	neutral
63	9834	non radicalized	0.01	neutral
63	579	non radicalized	0.01	neutral
63	9306	non radicalized	0.06	neutral
63	113	non radicalized	0.08	neutral
63	9444	non radicalized	0.19	neutral
63	1010	non radicalized	0.2	neutral
63	993	non radicalized	0.12	neutral
63	6414	non radicalized	0.19	neutral
63	2983	non radicalized	0.16	neutral
63	834	non radicalized	0.06	neutral
63	2084	non radicalized	0.11	neutral
63	4240	non radicalized	0.21	neutral
63	3257	non radicalized	0.22	neutral
63	8206	non radicalized	0.12	neutral
63	4695	non radicalized	0.05	neutral
64	5709	semi-radicalized	0.01	neutral
64	6906	semi-radicalized	0.03	neutral
64	2577	semi-radicalized	0.18	neutral
64	2068	semi-radicalized	0.93	harmful
64	2670	semi-radicalized	0.24	neutral
64	726	semi-radicalized	0.2	neutral
64	1060	semi-radicalized	0.22	neutral
64	8064	semi-radicalized	0.08	neutral
64	9081	semi-radicalized	0.24	neutral
64	899	semi-radicalized	0.1	neutral
64	1616	semi-radicalized	0.15	neutral
64	8474	semi-radicalized	0.88	harmful
64	5165	semi-radicalized	0.17	neutral
64	3718	semi-radicalized	0.05	neutral
64	9772	semi-radicalized	0.02	neutral
64	6765	semi-radicalized	0.14	neutral
64	9219	semi-radicalized	0.22	neutral
64	4163	semi-radicalized	0.23	neutral
64	4347	semi-radicalized	0.19	neutral
64	2983	semi-radicalized	0.16	neutral
64	8034	semi-radicalized	0.05	neutral
64	29	semi-radicalized	0.14	neutral
64	4885	semi-radicalized	0.83	harmful
64	5915	semi-radicalized	0.03	neutral
64	1309	semi-radicalized	0.19	neutral
64	8194	semi-radicalized	0.24	neutral
64	3732	semi-radicalized	0.23	neutral
64	1736	semi-radicalized	0.1	neutral
64	8881	semi-radicalized	0.08	neutral
64	8095	semi-radicalized	0.13	neutral
64	511	semi-radicalized	0.77	harmful
64	4704	semi-radicalized	0.05	neutral
64	2477	semi-radicalized	0.14	neutral
64	2813	semi-radicalized	0.12	neutral
64	3677	semi-radicalized	0.0	neutral
64	4570	semi-radicalized	0.09	neutral
64	7078	semi-radicalized	0.22	neutral
64	5285	semi-radicalized	0.11	neutral
64	6428	semi-radicalized	0.14	neutral
64	2693	semi-radicalized	0.06	neutral
64	8605	semi-radicalized	0.2	neutral
64	4470	semi-radicalized	0.23	neutral
64	9184	semi-radicalized	0.04	neutral
64	2258	semi-radicalized	0.07	neutral
64	1375	semi-radicalized	0.07	neutral
64	3970	semi-radicalized	0.18	neutral
64	9291	semi-radicalized	0.14	neutral
64	8798	semi-radicalized	0.13	neutral
64	7895	semi-radicalized	0.15	neutral
64	8412	semi-radicalized	0.03	neutral
64	5986	semi-radicalized	0.92	harmful
64	9006	semi-radicalized	0.1	neutral
64	9904	semi-radicalized	0.06	neutral
64	4651	semi-radicalized	0.22	neutral
64	5255	semi-radicalized	0.23	neutral
64	5918	semi-radicalized	0.12	neutral
64	3304	semi-radicalized	0.02	neutral
64	3233	semi-radicalized	0.13	neutral
64	6198	semi-radicalized	0.05	neutral
64	3316	semi-radicalized	0.07	neutral
64	503	semi-radicalized	0.13	neutral
64	7392	semi-radicalized	0.2	neutral
64	2459	semi-radicalized	0.09	neutral
64	6773	semi-radicalized	0.9	harmful
64	2766	semi-radicalized	0.23	neutral
64	1892	semi-radicalized	0.24	neutral
64	5710	semi-radicalized	0.05	neutral
64	2314	semi-radicalized	0.2	neutral
64	798	semi-radicalized	0.17	neutral
64	9739	semi-radicalized	0.15	neutral
64	69	semi-radicalized	0.15	neutral
64	3086	semi-radicalized	0.0	neutral
64	4212	semi-radicalized	0.14	neutral
64	3056	semi-radicalized	0.2	neutral
64	3244	semi-radicalized	0.13	neutral
64	1853	semi-radicalized	0.19	neutral
64	9264	semi-radicalized	0.01	neutral
64	2561	semi-radicalized	0.95	harmful
64	5222	semi-radicalized	0.88	harmful
64	6287	semi-radicalized	0.79	harmful
64	6373	semi-radicalized	0.77	harmful
64	7163	semi-radicalized	0.78	harmful
64	426	semi-radicalized	0.93	harmful
64	7927	semi-radicalized	0.85	harmful
64	7918	semi-radicalized	0.79	harmful
64	7911	semi-radicalized	0.89	harmful
64	1190	semi-radicalized	0.81	harmful
64	9409	semi-radicalized	0.88	harmful
64	1196	semi-radicalized	0.84	harmful
65	4738	semi-radicalized	0.17	neutral
65	3539	semi-radicalized	0.92	harmful
65	5107	semi-radicalized	0.89	harmful
65	1997	semi-radicalized	0.19	neutral
65	9064	semi-radicalized	0.08	neutral
65	7653	semi-radicalized	0.22	neutral
65	4613	semi-radicalized	0.85	harmful
65	8906	semi-radicalized	0.82	harmful
65	8898	semi-radicalized	0.17	neutral
65	1565	semi-radicalized	0.85	harmful
65	2757	semi-radicalized	0.96	harmful
65	2990	semi-radicalized	0.94	harmful
65	6695	semi-radicalized	0.19	neutral
65	4076	semi-radicalized	0.2	neutral
65	1126	semi-radicalized	0.81	harmful
65	4492	semi-radicalized	0.21	neutral
65	7028	semi-radicalized	0.87	harmful
65	240	semi-radicalized	1.0	harmful
65	6239	semi-radicalized	0.88	harmful
65	1917	semi-radicalized	0.1	neutral
65	6620	semi-radicalized	0.87	harmful
65	8196	semi-radicalized	0.92	harmful
65	3867	semi-radicalized	0.21	neutral
65	6221	semi-radicalized	0.03	neutral
65	4749	semi-radicalized	0.78	harmful
65	3460	semi-radicalized	0.77	harmful
65	8531	semi-radicalized	0.94	harmful
65	4098	semi-radicalized	0.92	harmful
65	840	semi-radicalized	0.17	neutral
65	4330	semi-radicalized	1.0	harmful
65	32	semi-radicalized	0.17	neutral
65	3679	semi-radicalized	0.94	harmful
65	8851	semi-radicalized	0.18	neutral
65	319	semi-radicalized	0.14	neutral
65	8762	semi-radicalized	0.94	harmful
65	8384	semi-radicalized	0.23	neutral
65	3716	semi-radicalized	0.2	neutral
65	2081	semi-radicalized	0.91	harmful
65	8430	semi-radicalized	0.12	neutral
65	3202	semi-radicalized	0.88	harmful
65	7388	semi-radicalized	0.13	neutral
65	1910	semi-radicalized	0.19	neutral
65	543	semi-radicalized	0.95	harmful
65	8482	semi-radicalized	0.76	harmful
65	5009	semi-radicalized	0.9	harmful
65	3784	semi-radicalized	0.98	harmful
65	2280	semi-radicalized	0.07	neutral
65	8270	semi-radicalized	0.92	harmful
65	4146	semi-radicalized	0.91	harmful
65	153	semi-radicalized	0.11	neutral
65	5069	semi-radicalized	0.25	neutral
65	8757	semi-radicalized	0.06	neutral
65	2105	semi-radicalized	0.9	harmful
65	2098	semi-radicalized	0.23	neutral
65	9036	semi-radicalized	0.23	neutral
65	220	semi-radicalized	0.87	harmful
65	1220	semi-radicalized	0.81	harmful
65	5588	semi-radicalized	0.14	neutral
65	8272	semi-radicalized	0.86	harmful
65	5231	semi-radicalized	0.91	harmful
65	6564	semi-radicalized	0.84	harmful
65	9225	semi-radicalized	0.18	neutral
65	9776	semi-radicalized	0.76	harmful
65	4413	semi-radicalized	0.06	neutral
65	7138	semi-radicalized	0.86	harmful
65	443	semi-radicalized	0.1	neutral
65	6603	semi-radicalized	0.93	harmful
65	3837	semi-radicalized	0.23	neutral
65	6277	semi-radicalized	0.84	harmful
65	9452	semi-radicalized	0.83	harmful
65	5775	semi-radicalized	0.13	neutral
65	5833	semi-radicalized	0.91	harmful
65	6052	semi-radicalized	0.95	harmful
65	5278	semi-radicalized	0.92	harmful
65	9522	semi-radicalized	0.25	neutral
65	397	semi-radicalized	0.22	neutral
65	1514	semi-radicalized	0.02	neutral
65	8903	semi-radicalized	0.17	neutral
65	1415	semi-radicalized	0.04	neutral
65	7467	semi-radicalized	0.05	neutral
65	3973	semi-radicalized	0.8	harmful
65	3386	semi-radicalized	0.91	harmful
65	4031	semi-radicalized	0.84	harmful
65	8575	semi-radicalized	0.21	neutral
65	4034	semi-radicalized	0.04	neutral
65	3115	semi-radicalized	0.97	harmful
65	1086	semi-radicalized	0.95	harmful
65	6688	semi-radicalized	0.04	neutral
65	6	semi-radicalized	0.21	neutral
65	7182	semi-radicalized	0.89	harmful
65	8357	semi-radicalized	0.2	neutral
65	4814	semi-radicalized	0.04	neutral
65	7876	semi-radicalized	0.21	neutral
65	8918	semi-radicalized	0.8	harmful
65	1722	semi-radicalized	0.94	harmful
65	1929	semi-radicalized	0.82	harmful
65	8576	semi-radicalized	0.13	neutral
65	1263	semi-radicalized	0.01	neutral
65	2961	semi-radicalized	0.88	harmful
65	2692	semi-radicalized	0.81	harmful
66	6256	semi-radicalized	0.13	neutral
66	3781	semi-radicalized	0.02	neutral
66	8380	semi-radicalized	0.2	neutral
66	1073	semi-radicalized	0.01	neutral
66	1478	semi-radicalized	0.03	neutral
66	7112	semi-radicalized	0.79	harmful
66	4314	semi-radicalized	0.08	neutral
66	799	semi-radicalized	0.07	neutral
66	4885	semi-radicalized	0.83	harmful
66	6210	semi-radicalized	0.89	harmful
66	8099	semi-radicalized	0.94	harmful
66	858	semi-radicalized	0.05	neutral
66	2573	semi-radicalized	0.19	neutral
66	7064	semi-radicalized	0.2	neutral
66	3874	semi-radicalized	0.05	neutral
66	7272	semi-radicalized	0.18	neutral
66	6083	semi-radicalized	0.01	neutral
66	3825	semi-radicalized	0.04	neutral
66	7888	semi-radicalized	0.93	harmful
66	6589	semi-radicalized	0.2	neutral
66	3327	semi-radicalized	0.08	neutral
66	8041	semi-radicalized	0.06	neutral
66	7369	semi-radicalized	0.13	neutral
66	6725	semi-radicalized	0.06	neutral
66	5960	semi-radicalized	0.05	neutral
66	1118	semi-radicalized	0.21	neutral
66	8944	semi-radicalized	0.2	neutral
66	2839	semi-radicalized	0.84	harmful
66	4946	semi-radicalized	0.16	neutral
66	1905	semi-radicalized	0.16	neutral
66	6456	semi-radicalized	0.15	neutral
66	1009	semi-radicalized	0.19	neutral
66	3353	semi-radicalized	0.03	neutral
66	2431	semi-radicalized	0.02	neutral
66	1676	semi-radicalized	0.18	neutral
66	195	semi-radicalized	0.14	neutral
66	28	semi-radicalized	0.08	neutral
66	6682	semi-radicalized	0.12	neutral
66	6126	semi-radicalized	0.04	neutral
66	8480	semi-radicalized	0.03	neutral
66	1387	semi-radicalized	0.11	neutral
66	4926	semi-radicalized	0.12	neutral
66	2797	semi-radicalized	0.19	neutral
66	5726	semi-radicalized	0.09	neutral
66	3338	semi-radicalized	0.14	neutral
66	3492	semi-radicalized	0.0	neutral
66	5878	semi-radicalized	0.9	harmful
66	5945	semi-radicalized	0.04	neutral
66	7020	semi-radicalized	0.08	neutral
66	2353	semi-radicalized	0.82	harmful
66	9319	semi-radicalized	0.2	neutral
66	9902	semi-radicalized	0.1	neutral
66	5000	semi-radicalized	0.0	neutral
66	8112	semi-radicalized	0.13	neutral
66	705	semi-radicalized	0.06	neutral
66	5694	semi-radicalized	0.17	neutral
66	2628	semi-radicalized	0.13	neutral
66	2458	semi-radicalized	0.89	harmful
66	7093	semi-radicalized	0.1	neutral
66	1561	semi-radicalized	0.07	neutral
66	4152	semi-radicalized	0.05	neutral
66	7579	semi-radicalized	0.86	harmful
66	7181	semi-radicalized	0.09	neutral
66	9235	semi-radicalized	0.1	neutral
66	5167	semi-radicalized	0.18	neutral
66	5898	semi-radicalized	0.17	neutral
66	164	semi-radicalized	0.06	neutral
66	1477	semi-radicalized	0.84	harmful
66	8579	semi-radicalized	0.03	neutral
66	4067	semi-radicalized	0.89	harmful
66	5073	semi-radicalized	0.15	neutral
66	7535	semi-radicalized	0.96	harmful
66	9158	semi-radicalized	0.03	neutral
66	3124	semi-radicalized	0.95	harmful
66	5830	semi-radicalized	0.16	neutral
66	8672	semi-radicalized	0.77	harmful
66	1544	semi-radicalized	0.76	harmful
67	2168	semi-radicalized	0.87	harmful
67	8671	semi-radicalized	0.9	harmful
67	6011	semi-radicalized	0.19	neutral
67	1830	semi-radicalized	0.82	harmful
67	6770	semi-radicalized	0.78	harmful
67	9200	semi-radicalized	0.89	harmful
67	5556	semi-radicalized	0.92	harmful
67	4468	semi-radicalized	0.81	harmful
67	8774	semi-radicalized	0.86	harmful
67	792	semi-radicalized	0.97	harmful
67	873	semi-radicalized	0.88	harmful
67	9027	semi-radicalized	0.92	harmful
67	5314	semi-radicalized	0.79	harmful
67	546	semi-radicalized	0.78	harmful
67	8165	semi-radicalized	0.85	harmful
67	2831	semi-radicalized	0.01	neutral
67	8750	semi-radicalized	0.88	harmful
67	5320	semi-radicalized	0.17	neutral
67	7242	semi-radicalized	0.91	harmful
67	1746	semi-radicalized	0.85	harmful
67	8193	semi-radicalized	0.86	harmful
67	7282	semi-radicalized	0.93	harmful
67	2785	semi-radicalized	0.15	neutral
67	1323	semi-radicalized	0.94	harmful
67	8472	semi-radicalized	0.08	neutral
67	1959	semi-radicalized	0.79	harmful
67	7720	semi-radicalized	0.09	neutral
67	9732	semi-radicalized	0.9	harmful
67	3297	semi-radicalized	0.17	neutral
67	1551	semi-radicalized	0.92	harmful
67	9355	semi-radicalized	0.07	neutral
67	4626	semi-radicalized	0.93	harmful
67	4016	semi-radicalized	0.76	harmful
67	6435	semi-radicalized	0.18	neutral
67	4032	semi-radicalized	0.11	neutral
67	1183	semi-radicalized	0.76	harmful
67	6728	semi-radicalized	0.75	harmful
67	9650	semi-radicalized	0.89	harmful
67	2786	semi-radicalized	0.13	neutral
67	2288	semi-radicalized	0.13	neutral
67	4532	semi-radicalized	0.89	harmful
67	9677	semi-radicalized	0.91	harmful
67	7612	semi-radicalized	0.84	harmful
67	7498	semi-radicalized	0.78	harmful
67	2664	semi-radicalized	0.84	harmful
67	2142	semi-radicalized	0.97	harmful
67	1477	semi-radicalized	0.84	harmful
67	7406	semi-radicalized	0.12	neutral
67	441	semi-radicalized	0.86	harmful
67	6199	semi-radicalized	0.79	harmful
67	2821	semi-radicalized	0.96	harmful
67	590	semi-radicalized	0.12	neutral
67	8545	semi-radicalized	0.99	harmful
67	3869	semi-radicalized	0.77	harmful
67	7007	semi-radicalized	0.77	harmful
67	6513	semi-radicalized	0.79	harmful
67	2960	semi-radicalized	0.94	harmful
67	4278	semi-radicalized	0.92	harmful
67	2948	semi-radicalized	0.9	harmful
67	5330	semi-radicalized	0.02	neutral
67	8783	semi-radicalized	0.78	harmful
67	3329	semi-radicalized	0.81	harmful
67	1670	semi-radicalized	0.87	harmful
67	6163	semi-radicalized	0.98	harmful
67	5665	semi-radicalized	0.96	harmful
67	5063	semi-radicalized	0.95	harmful
67	2237	semi-radicalized	0.85	harmful
67	2141	semi-radicalized	0.92	harmful
67	5769	semi-radicalized	0.99	harmful
67	5516	semi-radicalized	0.81	harmful
67	7354	semi-radicalized	0.87	harmful
67	3378	semi-radicalized	0.98	harmful
67	4196	semi-radicalized	0.81	harmful
67	2772	semi-radicalized	0.05	neutral
67	5311	semi-radicalized	0.01	neutral
67	7329	semi-radicalized	0.77	harmful
67	7375	semi-radicalized	0.12	neutral
67	626	semi-radicalized	0.01	neutral
67	813	semi-radicalized	0.8	harmful
67	7558	semi-radicalized	0.79	harmful
67	3470	semi-radicalized	0.86	harmful
67	2430	semi-radicalized	0.75	harmful
68	167	semi-radicalized	0.13	neutral
68	5872	semi-radicalized	0.09	neutral
68	401	semi-radicalized	0.24	neutral
68	1320	semi-radicalized	0.01	neutral
68	4433	semi-radicalized	0.03	neutral
68	8615	semi-radicalized	0.93	harmful
68	3286	semi-radicalized	0.14	neutral
68	4214	semi-radicalized	0.08	neutral
68	79	semi-radicalized	0.81	harmful
68	472	semi-radicalized	0.11	neutral
68	2774	semi-radicalized	0.01	neutral
68	2275	semi-radicalized	0.08	neutral
68	8691	semi-radicalized	0.21	neutral
68	3074	semi-radicalized	0.09	neutral
68	313	semi-radicalized	0.05	neutral
68	9722	semi-radicalized	0.17	neutral
68	2507	semi-radicalized	0.2	neutral
68	3452	semi-radicalized	0.07	neutral
68	6687	semi-radicalized	0.14	neutral
68	7376	semi-radicalized	0.14	neutral
68	2703	semi-radicalized	0.21	neutral
68	5211	semi-radicalized	0.1	neutral
68	5759	semi-radicalized	0.22	neutral
68	6197	semi-radicalized	0.15	neutral
68	8224	semi-radicalized	0.1	neutral
68	4421	semi-radicalized	0.13	neutral
68	3311	semi-radicalized	0.88	harmful
68	1661	semi-radicalized	0.1	neutral
68	5954	semi-radicalized	0.19	neutral
68	1206	semi-radicalized	0.02	neutral
68	9561	semi-radicalized	0.23	neutral
68	3036	semi-radicalized	0.01	neutral
68	9729	semi-radicalized	0.23	neutral
68	2206	semi-radicalized	0.08	neutral
68	2684	semi-radicalized	0.13	neutral
68	4805	semi-radicalized	0.13	neutral
68	2777	semi-radicalized	0.19	neutral
68	5757	semi-radicalized	0.11	neutral
68	2296	semi-radicalized	0.1	neutral
68	287	semi-radicalized	0.9	harmful
68	669	semi-radicalized	0.0	neutral
68	9838	semi-radicalized	0.07	neutral
68	6901	semi-radicalized	0.21	neutral
68	854	semi-radicalized	0.21	neutral
68	9866	semi-radicalized	0.08	neutral
68	6632	semi-radicalized	0.21	neutral
68	1255	semi-radicalized	0.89	harmful
68	7628	semi-radicalized	0.09	neutral
68	2349	semi-radicalized	0.89	harmful
68	9734	semi-radicalized	0.13	neutral
68	5025	semi-radicalized	0.15	neutral
68	4280	semi-radicalized	0.23	neutral
68	8676	semi-radicalized	0.05	neutral
68	3102	semi-radicalized	0.07	neutral
68	8553	semi-radicalized	0.92	harmful
68	1393	semi-radicalized	0.08	neutral
68	455	semi-radicalized	0.24	neutral
68	6856	semi-radicalized	0.08	neutral
68	5480	semi-radicalized	0.02	neutral
68	7692	semi-radicalized	0.15	neutral
68	9315	semi-radicalized	0.18	neutral
68	5380	semi-radicalized	0.24	neutral
68	1571	semi-radicalized	0.07	neutral
68	2914	semi-radicalized	0.24	neutral
68	1483	semi-radicalized	0.16	neutral
68	9516	semi-radicalized	0.08	neutral
